numero_questao,gabarito,nu_param_B,enunciado,alternativas,ano
80,C,1.31747,"         Os seringueiros amazônicos eram invisíveis no cenário nacional nos anos 1970. Começaram a se articular como um movimento agrário no início dos anos 1980, e na década seguinte conseguiram reconhecimento nacional, obtendo a implantação das primeiras reservas extrativas após o assassinato de Chico Mendes. Assim, em vinte anos, os camponeses da floresta passaram da invisibilidade à posição de paradigma de desenvolvimento sustentável com participação popular.ALMEIDA, M. W. B. Direitos à floresta e ambientalismo: seringueiros e suas lutas. Revista Brasileira de Ciências Sociais,  n. 55, 2004.De acordo com o texto, a visibilidade dos seringueiros amazônicos foi estabelecida pela relação entre",A:  crescimento econômico e migração de trabalhadores; B:  produção de borracha e escassez de recursos naturais; C:  reivindicação de terra e preservação de mata nativa; D:  incentivo governamental e conservação de territórios; E:  modernização de plantio e comércio de látex,2020
81,C,1.84337,"         Porque todos confessamos não se poder viver sem alguns escravos, que busquem a lenha e a água, e façam cada dia o pão que se come, e outros serviços que não são possíveis poderem-se fazer pelos Irmãos Jesuítas, máxime sendo tão poucos, que seria necessário deixar as confissões e tudo mais. Parece-me que a Companhia de Jesus deve ter e adquirir escravos, justamente, por meios que as Constituições permitem, quando puder para nossos colégios e casas de meninos.LEITE, S. História da Companhia de Jesus no Brasil . Rio de Janeiro:Civilização Brasileira, 1938 (adaptado).O texto explicita premissas da expansão ultramarina portuguesa ao buscar justificar a",A:  propagação do ideário cristão; B:  valorização do trabalho braçal; C:  adoção do cativeiro na Colônia; D:  adesão ao ascetismo contemplativo; E:  alfabetização dos indígenas nas Missões,2020
82,A,0.99387,"         As cidades de Puebla, no México, e Legazpi, nas Filipinas, não têm quase nada em comum. Estão muito longe uma da outra e são habitadas por povos muito diferentes. O que as une é um trágico detalhe de sua geografia. Elas foram erguidas na vizinhança de alguns dos vulcões mais perigosos do mundo: o mexicano Popocatepétl e o filipino Mayon. Seus habitantes precisam estar prontos para correr a qualquer hora. Eles fazem parte dos 550 milhões de indivíduos que moram em zonas de risco vulcânico no mundo. Ao contrário do que seria sensato, continuam ali, indiferentes ao perigo que os espreita.ANGELO, C. Disponível em: http://super.abril.com.br. Acesso em: 24 out. 2015 (adaptado).A característica física que justifica a fixação do homem nos locais apresentados no texto é a ocorrência de",A:  solo fértil; B:  encosta íngreme; C:  vegetação diversificada; D:  drenagem eficiente; E:  clima ameno,2020
83,D,1.49244,"         Ao abrigo do teto, sua jornada de fé começava na sala de jantar. Na pequena célula cristã, dividia-se a refeição e durante elas os crentes conversavam, rezavam e liam cartas de correligionários residentes em locais diferentes do Império Romano (século II da Era Cristã). Esse ambiente garantia peculiar apoio emocional às experiências intensamente individuais que abrigava.SENNET, R. Carne e pedra. Rio de Janeiro: Record, 2008.Um motivo que explica a ambientação da prática descrita no texto encontra-se no(a)","A:  regra judaica, que pregava a superioridade espiritual dos cultos das sinagogas; B:  moralismo da legislação, que dificultava as reuniões abertas da juventude livre; C:  adesão do patriciado, que subvertia o conceito original dos valores estrangeiros; D:  decisão política, que censurava as manifestações públicas da doutrina dissidente; E:  violência senhorial, que impunha a desestruturação forçada das famílias escravas",2020
84,E,1.56358,"         A colisão entre uma placa continental e uma oceânica provocará a subducção desta última sob a placa continental, que, a exemplo dos arcos e ilhas, produzirá um arco magmático na borda do continente, composto por rochas vulcânicas acompanhado de deformações e metamorfismo tanto de rochas preexistentes como de parte das rochas formadas no processo.TEIXEIRA, W. et al. (Org.). Decifrando a Terra . São Paulo: Oficina de Textos, 2000. Qual feição fisiográfica é gerada pelo processo tectônico apresentado?",A:  Planícies abissais; B:  Planaltos cristalinos; C:  Depressões absolutas; D:  Bacias sedimentares; E:  Dobramentos modernos,2020
85,B,1.21931,"         O movimento sedicioso ocorrido na capitania de Pernambuco, no ano 1817, foi analisado de formas diferentes por dois meios de comunicação daquela época. O Correio Braziliense apontou para o fato de ser “a comoção no Brasil motivada por um descontentamento geral, e não por maquinações de alguns indivíduos”. Já a Gazeta do Rio de Janeiro considerou o movimento como um “pontual desvio de norma, apenas uma ‘mancha’ nas ‘páginas da História Portuguesa’, tão distinta pelos testemunhos de amor e respeito que os vassalos desta nação consagram ao seu soberano”.JANCSÓ, I.; PIMENTA, J. P. Peças de um mosaico. In: MOTA, C. G. (Org.). Viagem Incompleta:a experiência brasileira (1500-2000). São Paulo: Senac, 2000 (adaptado).Os fragmentos das matérias jornalísticas sobre o acontecimento, embora com percepções diversas, relacionam-se a um aspecto do processo de independência da colônia luso-americana expresso em dissensões entre",A:  quadros dirigentes em torno da abolição da ordem escravocrata; B:  grupos regionais acerca da configuração político--territorial; C:  intelectuais laicos acerca da revogação do domínio eclesiástico; D:  homens livres em torno da extensão do direito de voto; E:  elites locais acerca da ordenação do monopólio fundiário,2020
86,D,1.2341,"         Declaração de Direitos do Homem e do Cidadão – 1789Os representantes do povo francês, tendo em vista que a ignorância, o esquecimento ou o desprezo dos direitos do homem são as únicas causas dos males públicos e da corrupção dos governos, resolveram declarar solenemente os direitos naturais, inalienáveis e sagrados do homem, a fim de que esta declaração, sempre presente em todos os membros do corpo social, lhes lembre permanentemente seus direitos e seus deveres; a fim de que as reivindicações dos cidadãos, fundadas em princípios simples e incontestáveis, se dirijam sempre à conservação da Constituição e à felicidade geral.Disponível em: www.direitoshumanosusp.br. Acesso em: 7 jun. 2018 (adaptado).Esse documento, elaborado no contexto da Revolução Francesa, reflete uma profunda mudança social ao estabelecer a",A:  manutenção das terras comunais; B:  supressão do poder constituinte; C:  falência da sociedade burguesa; D:  paridade do tratamento jurídico; E:  abolição dos partidos políticos,2020
87,E,1.25879,"         Na Grécia, o conceito de povo abrange tão somente aqueles indivíduos considerados cidadãos. Assim é possível perceber que o conceito de povo era muito restritivo. Mesmo tendo isso em conta, a forma democrática vivenciada e experimentada pelos gregos atenienses nos séculos IV e V a.C. pode ser caracterizada, fundamentalmente, como direta.MANDUCO, A. Ciência política . São Paulo: Saraiva, 2011.Naquele contexto, a emergência do sistema de governo mencionado no excerto promoveu o(a)",A:  competição para a escolha de representantes; B:  campanha pela revitalização das oligarquias; C:  estabelecimento de mandatos temporários; D:  declínio da sociedade civil organizada; E:  participação no exercício do poder,2020
88,C,0.10876,"         TEXTO I Rio Tietê, São Paulo (SP). Foto: Delfim Martins/Pulsar.TEXTO IIO Rio Tietê está morto. Ao menos uma parte dele: 137 quilômetros, para ser mais preciso. Uma pesquisa da Fundação SOS Mata Atlântica mostra que, em 2016, o trecho do rio com qualidade de água classificada como ruim ou péssima começa em Itaquaquecetuba, passa por toda a Região Metropolitana de São Paulo e chega até Cabreúva, já no interior de São Paulo. Nesse trecho, a água não tem oxigênio suficiente para abrigar vida.Disponível em: http://epoca.globo.com. Acesso em: 7 dez. 2017 (adaptado).Considerando a análise dos textos, a condição atual desse rio tem como origem a ",A:  valorização do sítio urbano; B:  extinção da vegetação nativa.; C:  recepção de densa carga de dejetos; D:  captação desordenada do regime pluvial; E:  expansão do uso de defensivos químicos,2020
89,D,0.55811,"         Adão, ainda que supuséssemos que suas faculdades racionais fossem inteiramente perfeitas desde o início, não poderia ter inferido da fluidez e transparência da água que ela o sufocaria, nem da luminosidade e calor do fogo que este poderia consumi-lo. Nenhum objeto jamais revela, pelas qualidades que aparecem aos sentidos, nem as causas que o produziram, nem os efeitos que dele provirão; e tampouco nossa razão é capaz de extrair, sem auxílio da experiência, qualquer conclusão referente à existência efetiva de coisas ou questões de fato.HUME, D. Uma investigação sobre o entendimento humano . São Paulo: Unesp, 2003.Segundo o autor, qual é a origem do conhecimento humano?",A:  A potência inata da mente.; B:  A revelação da inspiração divina; C:  O estudo das tradições filosóficas; D:  A vivência dos fenômenos do mundo; E:  O desenvolvimento do raciocínio abstrato,2020
90,D,0.71578,"         TEXTO IO aumento de casos suspeitos de febre amarela em Minas pode estar relacionado à tragédia de Mariana, em 2015, segundo a bióloga da Fiocruz Márcia Chame. A hipótese tem como ponto de partida a localização das cidades mineiras que identificaram até o momento casos de pacientes com sintomas da doença. Grande parte está na região próxima do Rio Doce, afetado pelo rompimento da Barragem de Fundão, em novembro de 2015.  FORMENTI, L. Para bióloga, surto de febre amarela pode ter relação com tragédia de Mariana. O Estado de São Paulo, 14 jan. 2017.TEXTO IIPor outro lado, Servio Ribeiro considera remota a possibilidade de influência da tragédia de Mariana (MG) neste surto de febre amarela em Minas Gerais. “A febre amarela é uma doença de interior de floresta. O mosquito que a transmite põe ovos em cavidades de árvores e em bromélias. É um mosquito da estrutura da floresta. Ele não se relaciona muito com grandes corpos-d’água e com rios. As cidades afetadas pela doença estão em uma região onde os rejeitos não chegaram com força para derrubar a floresta”, diz o biólogo.RODRIGUES, L. Especialistas investigam relação entre febre amarela e degradação ambiental. Agência Brasil, 25 jan. 2017.Sobre a tragédia de Mariana, os textos apresentam divergência quanto ao(à)",A:  poluição dos rios locais; B:  identificação da área afetada; C:  destruição da vegetação nativa; D:  aparecimento de enfermidade endêmica; E:  surgimento de comunidades desabrigadas,2020
